tweet_id,timestamp,retweeted_status_id,rating_numerator,rating_denominator,name,dogtype,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,created_at,retweet_count,favorite_count,possibly_sensitive,lang
828650029636317184,2017-02-06 17:02:17 +0000,,14.0,10,one,undefined,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,1,golden_retriever,0.649209,True,chesapeake_bay_retriever,0.19856,True,vizsla,0.0561999,True,2017-02-06 17:02:17+00:00,1544,10467,0.0,en
828409743546925057,2017-02-06 01:07:28 +0000,,12.0,10,Mutt,undefined,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,1,teddy,0.908457,False,toy_poodle,0.0180398,True,standard_poodle,0.0126671,True,2017-02-06 01:07:28+00:00,1305,6898,0.0,en
828408677031882754,2017-02-06 01:03:14 +0000,,12.0,10,Bear,undefined,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,1,weimaraner,0.13303299999999998,True,chesapeake_bay_retriever,0.092227,True,american_staffordshire_terrier,0.0650945,True,2017-02-06 01:03:14+00:00,1477,8398,0.0,en
828381636999917570,2017-02-05 23:15:47 +0000,,14.0,10,Doobert,doggo,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,1,bedlington_terrier,0.392535,True,labrador_retriever,0.0890217,True,clumber,0.0817998,True,2017-02-05 23:15:47+00:00,2554,13864,0.0,en
828376505180889089,2017-02-05 22:55:23 +0000,,13.0,10,Beebop,undefined,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,1,american_staffordshire_terrier,0.5230859999999999,True,staffordshire_bullterrier,0.186168,True,chihuahua,0.0420894,True,2017-02-05 22:55:23+00:00,1216,8112,0.0,en
828372645993398273,2017-02-05 22:40:03 +0000,,12.0,10,Alexander,undefined,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,1,malamute,0.663047,True,eskimo_dog,0.207779,True,tibetan_mastiff,0.040948800000000014,True,2017-02-05 22:40:03+00:00,3344,13756,0.0,en
828046555563323392,2017-02-05 01:04:17 +0000,,13.0,10,Sailer,undefined,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,3,patio,0.272972,False,window_screen,0.131295,False,boathouse,0.0463925,False,2017-02-05 01:04:17+00:00,3260,12923,0.0,en
828011680017821696,2017-02-04 22:45:42 +0000,,11.0,10,Brutus,undefined,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,1,american_staffordshire_terrier,0.936662,True,staffordshire_bullterrier,0.0329991,True,bull_mastiff,0.0171834,True,2017-02-04 22:45:42+00:00,2451,11411,0.0,en
827933404142436356,2017-02-04 17:34:40 +0000,,12.0,10,Kona,pupper,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,2,german_shepherd,0.8061149999999999,True,tibetan_mastiff,0.104831,True,kelpie,0.0381482,True,2017-02-04 17:34:40+00:00,5987,22180,0.0,en
827653905312006145,2017-02-03 23:04:02 +0000,,12.0,10,Boots,undefined,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1,collie,0.285555,True,border_collie,0.217306,True,saint_bernard,0.143245,True,2017-02-03 23:04:02+00:00,3433,16983,0.0,en
827600520311402496,2017-02-03 19:31:54 +0000,,13.0,10,Tucker,undefined,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1,pembroke,0.32563800000000004,True,golden_retriever,0.317235,True,labrador_retriever,0.116087,True,2017-02-03 19:31:54+00:00,1082,8143,0.0,en
827324948884643840,2017-02-03 01:16:53 +0000,,12.0,10,Ralphie,undefined,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1,golden_retriever,0.352486,True,toy_poodle,0.178884,True,labrador_retriever,0.08416439999999999,True,2017-02-03 01:16:53+00:00,3510,17523,0.0,en
827199976799354881,2017-02-02 17:00:17 +0000,,13.0,10,Charlie,undefined,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,4,great_dane,0.8696809999999999,True,american_staffordshire_terrier,0.0266582,True,boxer,0.0198661,True,2017-02-02 17:00:17+00:00,2579,11659,0.0,en
826958653328592898,2017-02-02 01:01:21 +0000,,12.0,10,Loki,doggo,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1,golden_retriever,0.6173890000000001,True,labrador_retriever,0.33705300000000005,True,tennis_ball,0.00855442,False,2017-02-02 01:01:21+00:00,5757,23767,0.0,en
826848821049180160,2017-02-01 17:44:55 +0000,,13.0,10,Cupid,doggo,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4,great_pyrenees,0.858764,True,golden_retriever,0.0235257,True,pekinese,0.017103900000000002,True,2017-02-01 17:44:55+00:00,11878,40325,0.0,en
826598365270007810,2017-02-01 01:09:42 +0000,,13.0,10,Pawnd,undefined,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1,french_bulldog,0.628119,True,siamese_cat,0.117397,False,cougar,0.08276489999999999,False,2017-02-01 01:09:42+00:00,2709,11117,0.0,en
826476773533745153,2017-01-31 17:06:32 +0000,,12.0,10,Pilot,doggo,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1,german_shepherd,0.7418600000000001,True,tibetan_mastiff,0.122812,True,kelpie,0.10046,True,2017-01-31 17:06:32+00:00,4821,20275,0.0,en
826240494070030336,2017-01-31 01:27:39 +0000,,11.0,10,None,undefined,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,1,french_bulldog,0.903048,True,pug,0.0962421,True,boston_bull,0.000234364,True,2017-01-31 01:27:39+00:00,2965,14614,0.0,en
826204788643753985,2017-01-30 23:05:46 +0000,,13.0,10,None,doggo,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2,labrador_retriever,0.782058,True,golden_retriever,0.156581,True,soft-coated_wheaten_terrier,0.00727512,True,2017-01-30 23:05:46+00:00,1075,5361,0.0,en
826115272272650244,2017-01-30 17:10:04 +0000,,13.0,10,Ike,undefined,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,1,tennis_ball,0.997071,False,golden_retriever,0.00233085,True,kuvasz,0.000283472,True,2017-01-30 17:10:04+00:00,3599,17299,0.0,en
825876512159186944,2017-01-30 01:21:19 +0000,,11.0,10,Mo,undefined,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,1,shopping_cart,0.995941,False,shopping_basket,0.00405697,False,mousetrap,8.83283e-07,False,2017-01-30 01:21:19+00:00,2146,11525,0.0,en
825829644528148480,2017-01-29 22:15:05 +0000,,12.0,10,Toby,undefined,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2,great_pyrenees,0.8534069999999999,True,golden_retriever,0.0535313,True,english_setter,0.045829900000000014,True,2017-01-29 22:15:05+00:00,2848,14025,0.0,en
825535076884762624,2017-01-29 02:44:34 +0000,,14.0,10,None,puppo,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,1,rottweiler,0.681495,True,tibetan_mastiff,0.14794000000000002,True,black-and-tan_coonhound,0.0245252,True,2017-01-29 02:44:34+00:00,19669,56413,0.0,en
825147591692263424,2017-01-28 01:04:51 +0000,,13.0,10,Sweet,undefined,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1,pekinese,0.354823,True,pomeranian,0.24539,True,toy_poodle,0.136545,True,2017-01-28 01:04:51+00:00,5244,20181,0.0,en
825026590719483904,2017-01-27 17:04:02 +0000,,12.0,10,Pablo,puppo,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2,eskimo_dog,0.524454,True,siberian_husky,0.467678,True,malamute,0.00497584,True,2017-01-27 17:04:02+00:00,1483,7020,0.0,en
824796380199809024,2017-01-27 01:49:15 +0000,7.950767302853919e+17,11.0,10,Bailey,undefined,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2,gas_pump,0.676439,False,harvester,0.049995300000000006,False,swing,0.0446596,False,2017-01-27 01:49:15+00:00,6288,0,0.0,en
824775126675836928,2017-01-27 00:24:48 +0000,,12.0,10,Scooter,undefined,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1,border_terrier,0.610499,True,malinois,0.0902912,True,airedale,0.0686247,True,2017-01-27 00:24:48+00:00,4069,16508,0.0,en
824663926340194305,2017-01-26 17:02:56 +0000,,13.0,10,Wilson,undefined,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1,english_setter,0.526488,True,golden_retriever,0.402815,True,irish_setter,0.034417800000000005,True,2017-01-26 17:02:56+00:00,1993,11113,0.0,en
824325613288833024,2017-01-25 18:38:36 +0000,,13.0,10,None,pupper,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1,pembroke,0.990793,True,cardigan,0.00891939,True,basenji,0.000262264,True,2017-01-25 18:38:36+00:00,11848,12999,0.0,en
824297048279236611,2017-01-25 16:45:05 +0000,,11.0,10,Nala,undefined,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,2,teddy,0.58823,False,jigsaw_puzzle,0.0289096,False,doormat,0.0222507,False,2017-01-25 16:45:05+00:00,4463,16625,0.0,en
823939628516474880,2017-01-24 17:04:50 +0000,,12.0,10,Cash,undefined,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1,schipperke,0.23407600000000006,True,curly-coated_retriever,0.193093,True,labrador_retriever,0.0951966,True,2017-01-24 17:04:50+00:00,3123,11755,0.0,en
823699002998870016,2017-01-24 01:08:40 +0000,,12.0,10,Winston,undefined,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1,cairn,0.203999,True,snorkel,0.17189300000000002,False,norfolk_terrier,0.107543,True,2017-01-24 01:08:40+00:00,2772,13826,0.0,en
823581115634085888,2017-01-23 17:20:14 +0000,,11.0,10,Crawford,undefined,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1,dingo,0.280949,False,german_shepherd,0.194044,True,pembroke,0.120051,True,2017-01-23 17:20:14+00:00,3031,14376,0.0,en
823322678127919110,2017-01-23 00:13:17 +0000,,11.0,10,Wyatt,undefined,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2,cowboy_boot,0.990253,False,chihuahua,0.00183635,True,papillon,0.0012739,True,2017-01-23 00:13:17+00:00,4637,17437,0.0,en
823269594223824897,2017-01-22 20:42:21 +0000,8.222448165201551e+17,11.0,10,None,undefined,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1,samoyed,0.585441,True,pomeranian,0.193654,True,arctic_fox,0.0716476,False,2017-01-22 20:42:21+00:00,11421,0,0.0,en
822975315408461824,2017-01-22 01:12:59 +0000,,12.0,10,Albus,undefined,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1,bathtub,0.331098,False,tub,0.24886,False,pembroke,0.233162,True,2017-01-22 01:12:59+00:00,3958,19139,0.0,en
822872901745569793,2017-01-21 18:26:02 +0000,,13.0,10,None,puppo,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1,lakeland_terrier,0.196015,True,labrador_retriever,0.160329,True,irish_terrier,0.0691262,True,2017-01-21 18:26:02+00:00,48265,132810,0.0,en
822859134160621569,2017-01-21 17:31:20 +0000,,12.0,10,Hobbes,undefined,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1,malinois,0.332897,True,chihuahua,0.104116,True,staffordshire_bullterrier,0.047745,True,2017-01-21 17:31:20+00:00,2622,14576,0.0,en
822647212903690241,2017-01-21 03:29:14 +0000,8.224890570873897e+17,13.0,10,Paisley,undefined,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1,samoyed,0.416769,True,malamute,0.252706,True,kuvasz,0.157028,True,2017-01-21 03:29:14+00:00,7390,0,0.0,en
822610361945911296,2017-01-21 01:02:48 +0000,,12.0,10,None,undefined,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1,cocker_spaniel,0.6644869999999999,True,norfolk_terrier,0.075089,True,norwich_terrier,0.0596439,True,2017-01-21 01:02:48+00:00,3423,16327,0.0,en
822489057087389700,2017-01-20 17:00:46 +0000,,13.0,10,Paisley,undefined,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1,samoyed,0.416769,True,malamute,0.252706,True,kuvasz,0.157028,True,2017-01-20 17:00:46+00:00,7390,20083,0.0,en
822462944365645825,2017-01-20 15:17:01 +0000,,14.0,10,Gabe,pupper,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3,pomeranian,0.960199,True,samoyed,0.0230563,True,maltese_dog,0.00894488,True,2017-01-20 15:17:01+00:00,17209,31800,0.0,en
822244816520155136,2017-01-20 00:50:15 +0000,,11.0,10,None,undefined,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1,samoyed,0.585441,True,pomeranian,0.193654,True,arctic_fox,0.0716476,False,2017-01-20 00:50:15+00:00,11421,38832,0.0,en
821886076407029760,2017-01-19 01:04:45 +0000,,13.0,10,Jimison,undefined,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1,golden_retriever,0.26623800000000003,True,cocker_spaniel,0.223325,True,irish_setter,0.151631,True,2017-01-19 01:04:45+00:00,2692,12582,0.0,en
821813639212650496,2017-01-18 20:16:54 +0000,7.806013036177326e+17,12.0,10,Hercules,undefined,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,saint_bernard,0.995143,True,cardigan,0.00304359,True,english_springer,0.00104955,True,2017-01-18 20:16:54+00:00,3839,0,0.0,en
821765923262631936,2017-01-18 17:07:18 +0000,,13.0,10,Duchess,doggo,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1,golden_retriever,0.980071,True,labrador_retriever,0.00875751,True,saluki,0.00180595,True,2017-01-18 17:07:18+00:00,1899,9317,0.0,en
821522889702862852,2017-01-18 01:01:34 +0000,,13.0,10,Harlso,undefined,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1,doberman,0.7635390000000001,True,black-and-tan_coonhound,0.136602,True,miniature_pinscher,0.08765389999999999,True,2017-01-18 01:01:34+00:00,2030,8871,0.0,en
821407182352777218,2017-01-17 17:21:47 +0000,,14.0,10,Sundance,doggo,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1,irish_setter,0.5054960000000001,True,vizsla,0.168747,True,chesapeake_bay_retriever,0.111311,True,2017-01-17 17:21:47+00:00,5053,13075,0.0,en
821149554670182400,2017-01-17 00:18:04 +0000,,12.0,10,Luca,undefined,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1,german_shepherd,0.515933,True,malinois,0.203651,True,irish_setter,0.0910551,True,2017-01-17 00:18:04+00:00,2320,9718,0.0,en
821107785811234820,2017-01-16 21:32:06 +0000,,11.0,10,None,doggo,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1,pomeranian,0.85659,True,papillon,0.0385365,True,yorkshire_terrier,0.0331458,True,2017-01-16 21:32:06+00:00,2487,10645,0.0,en
821044531881721856,2017-01-16 17:20:45 +0000,,12.0,10,Flash,undefined,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1,old_english_sheepdog,0.14802,True,airedale,0.133534,True,tibetan_mastiff,0.120903,True,2017-01-16 17:20:45+00:00,2636,14021,0.0,en
820749716845686786,2017-01-15 21:49:15 +0000,,13.0,10,Sunny,undefined,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2,golden_retriever,0.8380120000000001,True,pekinese,0.0567331,True,labrador_retriever,0.0239436,True,2017-01-15 21:49:15+00:00,11525,34984,0.0,en
820690176645140481,2017-01-15 17:52:40 +0000,,84.0,70,None,undefined,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,2,west_highland_white_terrier,0.872064,True,kuvasz,0.0595259,True,samoyed,0.0373996,True,2017-01-15 17:52:40+00:00,3716,13518,0.0,en
820446719150292993,2017-01-15 01:45:15 +0000,8.001414224018309e+17,13.0,10,Peaches,undefined,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,golden_retriever,0.938048,True,kuvasz,0.0251195,True,labrador_retriever,0.0229773,True,2017-01-15 01:45:15+00:00,2980,0,0.0,en
820314633777061888,2017-01-14 17:00:24 +0000,,14.0,10,None,undefined,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2,gordon_setter,0.940724,True,black-and-tan_coonhound,0.0420412,True,rottweiler,0.00941743,True,2017-01-14 17:00:24+00:00,648,3706,0.0,en
820078625395449857,2017-01-14 01:22:35 +0000,,12.0,10,None,undefined,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,3,school_bus,0.999833,False,cab,0.000159621,False,crane,1.7998e-06,False,2017-01-14 01:22:35+00:00,7246,21979,0.0,en
819952236453363712,2017-01-13 17:00:21 +0000,,13.0,10,Oliver,puppo,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,american_staffordshire_terrier,0.925505,True,staffordshire_bullterrier,0.0362215,True,italian_greyhound,0.020411900000000004,True,2017-01-13 17:00:21+00:00,1369,5927,0.0,en
819924195358416896,2017-01-13 15:08:56 +0000,,11.0,10,None,doggo,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,1,bathtub,0.100896,False,shower_curtain,0.0918664,False,tub,0.049176300000000006,False,2017-01-13 15:08:56+00:00,5607,14305,0.0,en
819711362133872643,2017-01-13 01:03:12 +0000,,11.0,10,Howie,undefined,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2,acorn_squash,0.8487040000000001,False,toilet_seat,0.0443484,False,toy_poodle,0.0220094,True,2017-01-13 01:03:12+00:00,3604,14916,0.0,en
819588359383371776,2017-01-12 16:54:26 +0000,,13.0,10,Jazzy,undefined,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,cardigan,0.5479350000000001,True,basenji,0.116442,True,shetland_sheepdog,0.101681,True,2017-01-12 16:54:26+00:00,2271,10606,0.0,en
819347104292290561,2017-01-12 00:55:47 +0000,,12.0,10,Anna,undefined,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3,rottweiler,0.909106,True,black-and-tan_coonhound,0.0441198,True,doberman,0.0318349,True,2017-01-12 00:55:47+00:00,1383,8008,0.0,en
819227688460238848,2017-01-11 17:01:16 +0000,,12.0,10,Finn,undefined,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,border_terrier,0.4824520000000001,True,german_shepherd,0.181082,True,norwegian_elkhound,0.0652566,True,2017-01-11 17:01:16+00:00,7733,25652,0.0,en
819015337530290176,2017-01-11 02:57:27 +0000,8.190048031079834e+17,14.0,10,Bo,doggo,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,standard_poodle,0.351308,True,toy_poodle,0.271929,True,tibetan_terrier,0.0947592,True,2017-01-11 02:57:27+00:00,42228,0,0.0,en
819015331746349057,2017-01-11 02:57:26 +0000,8.19006400881918e+17,14.0,10,Sunny,doggo,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4,prison,0.907083,False,palace,0.0200891,False,umbrella,0.00784954,False,2017-01-11 02:57:26+00:00,21794,0,0.0,en
819006400881917954,2017-01-11 02:21:57 +0000,,14.0,10,Sunny,doggo,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4,prison,0.907083,False,palace,0.0200891,False,umbrella,0.00784954,False,2017-01-11 02:21:57+00:00,21794,49960,0.0,en
819004803107983360,2017-01-11 02:15:36 +0000,,14.0,10,Bo,doggo,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,standard_poodle,0.351308,True,toy_poodle,0.271929,True,tibetan_terrier,0.0947592,True,2017-01-11 02:15:36+00:00,42228,95450,0.0,en
818627210458333184,2017-01-10 01:15:10 +0000,,13.0,10,Wafer,undefined,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1,labrador_retriever,0.384188,True,beagle,0.255917,True,grocery_store,0.0797995,False,2017-01-10 01:15:10+00:00,8564,24597,0.0,en
818614493328580609,2017-01-10 00:24:38 +0000,,12.0,10,Bear,undefined,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,chihuahua,0.450722,True,border_terrier,0.204177,True,beagle,0.092774,True,2017-01-10 00:24:38+00:00,2982,10971,0.0,en
818588835076603904,2017-01-09 22:42:41 +0000,7.735475969965711e+17,11.0,10,Chelsea,pupper,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,norwegian_elkhound,0.372202,True,chesapeake_bay_retriever,0.13718699999999998,True,malamute,0.07143619999999999,True,2017-01-09 22:42:41+00:00,7126,0,0.0,en
818536468981415936,2017-01-09 19:14:36 +0000,,11.0,10,Tom,undefined,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1,swing,0.999403,False,welsh_springer_spaniel,6.229489999999999e-05,True,bow,3.04619e-05,False,2017-01-09 19:14:36+00:00,2873,12127,0.0,en
818259473185828864,2017-01-09 00:53:55 +0000,,12.0,10,Florence,undefined,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,miniature_schnauzer,0.367368,True,toy_poodle,0.112479,True,standard_schnauzer,0.095434,True,2017-01-09 00:53:55+00:00,2621,12197,0.0,en
818145370475810820,2017-01-08 17:20:31 +0000,,11.0,10,Autumn,undefined,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,golden_retriever,0.621931,True,labrador_retriever,0.364997,True,redbone,0.00397148,True,2017-01-08 17:20:31+00:00,3014,13671,0.0,en
817827839487737858,2017-01-07 20:18:46 +0000,,13.0,10,Buddy,undefined,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,cocker_spaniel,0.387608,True,golden_retriever,0.264844,True,pekinese,0.122123,True,2017-01-07 20:18:46+00:00,31314,57622,0.0,en
817777686764523521,2017-01-07 16:59:28 +0000,,13.0,10,Dido,doggopupper,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,curly-coated_retriever,0.733256,True,flat-coated_retriever,0.214145,True,irish_water_spaniel,0.029769,True,2017-01-07 16:59:28+00:00,3084,11901,0.0,en
817536400337801217,2017-01-07 01:00:41 +0000,,12.0,10,Eugene,undefined,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,pug,0.971358,True,french_bulldog,0.0285185,True,boston_bull,8.596979999999999e-05,True,2017-01-07 01:00:41+00:00,3505,13105,0.0,en
817423860136083457,2017-01-06 17:33:29 +0000,,13.0,10,Ken,undefined,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,ice_bear,0.3362,False,samoyed,0.201358,True,eskimo_dog,0.186789,True,2017-01-06 17:33:29+00:00,17504,38260,0.0,en
817415592588222464,2017-01-06 17:00:38 +0000,,11.0,10,Strudel,undefined,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,doberman,0.806163,True,black-and-tan_coonhound,0.0973859,True,miniature_pinscher,0.0859928,True,2017-01-06 17:00:38+00:00,1131,6267,0.0,en
817181837579653120,2017-01-06 01:31:47 +0000,8.159660734094336e+17,13.0,10,None,pupper,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,tibetan_mastiff,0.506312,True,tibetan_terrier,0.29569,True,otterhound,0.0362507,True,2017-01-06 01:31:47+00:00,9907,0,0.0,en
817171292965273600,2017-01-06 00:49:53 +0000,,13.0,10,Tebow,undefined,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,golden_retriever,0.295483,True,irish_setter,0.144431,True,chesapeake_bay_retriever,0.07787899999999999,True,2017-01-06 00:49:53+00:00,2326,9690,0.0,en
817120970343411712,2017-01-05 21:29:55 +0000,,13.0,10,None,undefined,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,saluki,0.568809,True,afghan_hound,0.229352,True,golden_retriever,0.15713,True,2017-01-05 21:29:55+00:00,3011,13367,0.0,en
817056546584727552,2017-01-05 17:13:55 +0000,,11.0,10,Chloe,undefined,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,kelpie,0.8644149999999999,True,french_bulldog,0.0974556,True,german_shepherd,0.00852587,True,2017-01-05 17:13:55+00:00,1927,9517,0.0,en
816829038950027264,2017-01-05 02:09:53 +0000,7.90946055508652e+17,12.0,10,Betty,puppo,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1,dishwasher,0.700466,False,golden_retriever,0.245773,True,chow,0.0390117,True,2017-01-05 02:09:53+00:00,5496,0,0.0,en
816816676327063552,2017-01-05 01:20:46 +0000,,12.0,10,Timber,undefined,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,malamute,0.668164,True,pembroke,0.105033,True,siberian_husky,0.077875,True,2017-01-05 01:20:46+00:00,2361,11071,0.0,en
816697700272001025,2017-01-04 17:27:59 +0000,,12.0,10,Binky,undefined,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1,chihuahua,0.756992,True,pomeranian,0.0528495,True,maltese_dog,0.047607800000000006,True,2017-01-04 17:27:59+00:00,2545,10905,0.0,en
816450570814898180,2017-01-04 01:05:59 +0000,,13.0,10,Moose,undefined,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,1,web_site,0.35285700000000003,False,envelope,0.0601072,False,nail,0.0312909,False,2017-01-04 01:05:59+00:00,9366,33961,0.0,en
816336735214911488,2017-01-03 17:33:39 +0000,,11.0,10,Dudley,undefined,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,labrador_retriever,0.91933,True,kuvasz,0.0494795,True,golden_retriever,0.0119342,True,2017-01-03 17:33:39+00:00,2269,9564,0.0,en
816091915477250048,2017-01-03 01:20:49 +0000,,12.0,10,Comet,undefined,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,pomeranian,0.967345,True,samoyed,0.00739748,True,papillon,0.0060165,True,2017-01-03 01:20:49+00:00,2500,9927,0.0,en
816014286006976512,2017-01-02 20:12:21 +0000,7.320056171713372e+17,11.0,10,Larry,undefined,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,1,english_setter,0.677408,True,border_collie,0.052724,True,cocker_spaniel,0.0485719,True,2017-01-02 20:12:21+00:00,6154,0,0.0,en
815990720817401858,2017-01-02 18:38:42 +0000,,11.0,10,Jack,undefined,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1,chihuahua,0.428756,True,miniature_pinscher,0.103912,True,staffordshire_bullterrier,0.0889587,True,2017-01-02 18:38:42+00:00,1207,5545,0.0,en
815966073409433600,2017-01-02 17:00:46 +0000,,13.0,10,None,pupper,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,tibetan_mastiff,0.506312,True,tibetan_terrier,0.29569,True,otterhound,0.0362507,True,2017-01-02 17:00:46+00:00,9907,25057,0.0,en
815736392542261248,2017-01-02 01:48:06 +0000,,11.0,10,Akumi,undefined,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,border_collie,0.5489069999999999,True,cardigan,0.17852300000000002,True,collie,0.146351,True,2017-01-02 01:48:06+00:00,2625,10937,0.0,en
815639385530101762,2017-01-01 19:22:38 +0000,,12.0,10,Titan,undefined,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1,german_shepherd,0.8179529999999999,True,norwegian_elkhound,0.140007,True,malinois,0.0248209,True,2017-01-01 19:22:38+00:00,1918,9161,0.0,en
